NUM DRONES,12
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.46
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,1.04
DRONE UNIT COST,0.03
0	12.68	28.37	0.00
1	2.88	9.42	1.34
2	26.23	4.71	0.99
3	9.80	18.63	0.07
4	24.01	18.45	0.60
5	30.52	6.19	2.00
6	16.81	12.92	0.37
7	28.61	19.14	1.86
8	24.60	30.37	1.10
9	16.91	7.56	30.98
10	26.25	9.95	30.29
11	14.58	4.89	1.27
12	23.33	11.44	1.86
13	8.52	0.87	0.86
14	26.25	9.31	2.21
15	31.91	16.25	10.26
16	7.00	29.74	1.81
17	14.77	15.60	38.57
18	25.52	29.01	1.50
19	13.27	19.55	0.87
20	0.69	21.26	0.17
21	25.32	32.36	66.26
22	19.96	29.92	0.68
23	32.48	19.08	0.20
24	15.54	7.43	0.33
25	13.27	12.45	0.34
26	2.10	32.34	0.03
27	13.94	8.71	1.18
28	11.30	22.20	1.73
29	3.88	10.16	31.19
30	15.54	32.11	0.17
31	13.63	0.06	37.63
32	0.13	13.74	1.74
33	20.96	27.41	38.27
34	3.38	5.37	0.43
35	9.09	11.18	1.88
36	32.10	29.93	0.99
37	26.50	26.49	1.14
38	32.50	27.57	42.08
39	29.89	30.24	7.57
40	27.19	10.41	1.17
41	24.46	18.37	2.16
42	8.91	17.98	0.08
43	32.58	26.54	1.45
44	12.65	14.10	43.98
45	10.31	21.62	0.53
46	0.20	14.44	0.32
47	27.15	6.37	0.71
