NUM DRONES,18
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.81
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.46
DRONE UNIT COST,0.03
0	18.36	0.00	0.00
1	19.46	0.66	1.52
2	2.02	7.61	0.53
3	19.72	3.55	2.14
4	0.62	18.15	0.04
5	19.66	6.91	0.76
6	15.74	4.17	1.95
7	1.47	5.29	41.82
8	15.40	11.28	0.83
9	12.11	6.92	10.28
10	20.68	16.63	0.08
11	20.26	14.80	0.63
12	13.89	1.93	1.80
13	19.33	5.49	0.71
14	14.20	2.62	1.84
15	0.77	10.82	1.31
16	2.92	19.20	0.56
