NUM DRONES,19
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.37
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.77
DRONE UNIT COST,0.03
0	17.19	1.44	0.00
1	10.80	3.09	0.50
2	26.86	7.18	2.19
3	25.33	20.19	1.56
4	5.45	29.96	1.73
5	26.08	3.88	0.04
6	10.27	5.77	0.49
7	11.33	11.14	1.23
8	7.43	8.34	0.69
9	17.54	2.99	0.14
10	26.98	25.90	1.04
11	16.36	18.96	1.85
12	7.66	13.43	0.98
13	4.18	15.64	0.36
14	29.36	27.75	1.00
15	16.14	4.94	1.57
16	23.60	6.21	0.61
17	7.40	21.45	0.70
18	31.71	8.59	0.81
19	6.62	7.41	1.81
20	1.96	6.36	1.11
21	3.31	16.88	0.82
22	20.23	22.22	1.77
23	16.51	14.58	2.04
24	23.21	23.36	1.16
25	25.24	18.10	58.51
26	21.80	25.43	44.88
27	3.54	26.19	1.96
28	30.91	15.78	0.25
29	14.75	27.11	1.38
30	10.98	25.62	2.13
31	27.71	22.59	62.82
32	20.99	4.35	65.42
33	28.05	3.23	1.29
34	22.54	4.67	1.22
35	7.56	24.10	0.91
36	5.13	12.38	1.44
37	21.47	21.59	48.10
38	27.55	0.75	1.04
39	24.96	22.98	1.64
40	26.27	20.15	20.71
41	22.89	16.84	0.61
42	26.88	19.63	1.54
43	9.88	0.43	48.93
44	21.61	24.59	1.47
45	3.71	4.30	19.07
46	22.82	30.81	1.75
47	21.75	22.14	1.15
