NUM DRONES,14
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.37
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.78
DRONE UNIT COST,0.03
0	27.42	24.02	0.00
1	0.67	2.63	8.35
2	13.13	27.16	0.21
3	18.83	11.12	34.17
4	11.14	28.04	21.96
5	5.32	14.70	1.15
6	5.33	27.37	1.24
7	26.34	0.79	1.76
8	24.99	2.67	1.28
9	6.89	6.89	52.06
10	7.63	0.23	0.42
11	16.11	11.48	48.13
12	0.89	1.97	0.49
13	19.24	21.24	1.75
14	14.66	0.64	24.39
15	24.38	23.44	1.63
16	23.72	1.66	1.86
17	14.72	3.76	1.94
18	5.21	23.49	0.11
19	20.44	22.54	1.18
20	23.55	24.48	0.30
21	6.75	20.37	0.74
22	2.62	13.40	0.85
23	0.71	20.12	0.35
24	20.79	11.24	7.87
25	12.41	4.88	1.16
26	1.41	14.61	0.47
27	5.00	8.99	2.16
28	9.79	6.49	1.33
29	18.26	11.64	0.53
30	21.84	11.45	0.59
31	4.56	19.89	2.06
32	3.72	8.63	0.14
33	24.74	8.75	45.37
34	4.65	0.41	1.72
35	1.97	20.26	0.41
36	3.56	20.48	1.62
37	24.60	21.72	1.85
38	19.62	26.67	0.17
39	16.65	25.57	0.33
40	8.35	10.31	2.04
41	19.15	14.98	16.31
42	11.53	25.54	2.13
43	8.92	4.47	2.19
44	0.05	19.34	43.31
45	5.83	0.12	1.68
46	11.70	6.37	2.22
47	0.32	18.05	53.96
48	4.51	28.68	0.96
49	21.64	19.23	1.12
50	15.58	21.72	0.35
51	23.35	10.53	0.01
52	27.25	3.68	1.55
53	23.61	4.80	0.62
54	28.43	5.32	0.24
55	7.62	25.30	0.18
56	17.50	27.31	38.53
57	19.12	17.21	0.88
58	9.11	9.10	3.52
59	22.77	10.41	0.98
60	4.12	4.17	2.06
61	20.75	8.77	38.07
62	18.47	25.93	1.84
63	2.23	15.46	1.01
64	19.37	9.28	1.33
65	7.48	7.96	1.58
66	23.52	25.50	1.57
67	17.23	9.05	65.03
68	11.44	8.89	3.07
69	11.42	20.40	2.24
70	27.30	20.88	0.93
71	18.20	27.60	0.68
72	18.31	6.54	0.23
