NUM DRONES,18
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.32
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.81
DRONE UNIT COST,0.03
0	15.61	14.41	0.00
1	6.49	13.76	2.01
2	26.03	23.17	0.55
3	4.98	21.39	0.37
4	9.53	0.84	49.76
5	2.92	18.89	0.61
6	10.98	10.61	0.54
7	16.01	14.66	0.72
8	27.83	18.94	1.48
9	5.07	9.53	1.59
10	11.60	9.41	0.64
11	12.33	23.02	2.09
12	3.61	17.72	1.38
13	6.59	16.65	1.59
14	26.32	10.35	1.94
15	11.83	16.01	1.30
16	7.18	17.88	63.49
17	21.14	21.09	1.35
18	25.01	17.70	1.98
19	22.72	11.59	1.50
20	6.92	12.11	0.40
21	16.68	0.90	1.75
22	1.89	6.84	16.85
23	7.53	9.48	61.99
24	18.62	26.20	0.41
25	25.96	18.07	1.63
26	8.70	9.10	0.63
27	2.72	11.83	1.09
28	2.89	9.09	2.09
29	3.18	5.20	1.93
30	10.43	9.99	44.56
31	1.74	13.70	1.61
32	3.04	7.63	60.93
33	19.28	4.91	24.93
34	4.50	5.91	1.78
35	1.51	23.35	42.71
36	18.54	25.50	61.74
37	19.15	7.25	0.08
38	10.07	6.04	2.06
39	18.20	13.87	2.04
40	11.20	17.84	1.61
41	12.31	27.30	0.22
42	1.21	4.53	7.76
43	17.61	24.79	1.97
44	21.53	22.94	1.06
45	8.60	26.91	0.32
46	26.49	22.66	0.76
