NUM DRONES,20
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.29
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.57
DRONE UNIT COST,0.03
0	18.52	19.95	0.00
1	7.55	17.60	1.77
2	2.99	12.24	2.27
3	1.59	15.46	1.37
4	22.82	16.54	0.75
5	7.65	19.47	1.34
6	18.26	9.46	1.82
7	13.55	19.39	0.03
8	0.89	23.07	0.15
9	20.85	11.80	1.22
10	6.74	3.28	1.85
11	0.23	26.50	1.95
12	8.42	20.10	1.01
13	19.91	11.62	0.65
14	9.86	4.87	0.08
15	17.36	14.92	1.43
16	25.90	3.54	0.45
