NUM DRONES,12
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.61
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.61
DRONE UNIT COST,0.03
0	25.71	14.34	0.00
1	5.70	7.81	2.04
2	9.25	1.41	1.05
3	19.44	16.76	57.97
4	23.87	1.10	1.86
5	18.07	21.84	1.02
6	4.78	6.00	1.92
7	25.02	6.12	0.44
8	24.36	11.98	49.19
9	14.32	11.23	2.27
10	1.35	5.83	2.12
11	3.81	4.23	8.45
12	14.21	11.88	1.57
13	5.82	14.60	0.99
14	13.30	17.12	0.74
15	21.37	2.55	0.43
16	10.95	12.00	0.11
17	24.27	9.46	1.95
18	20.78	22.80	0.80
19	25.12	0.35	2.18
20	25.77	18.18	50.09
21	12.75	20.38	0.55
22	10.62	4.57	1.84
23	10.72	12.99	24.85
24	24.48	17.07	0.06
25	24.02	13.91	2.20
26	23.36	17.92	1.24
27	25.66	6.41	1.74
28	10.03	1.64	1.00
29	25.13	20.28	1.70
30	5.65	13.77	2.03
31	13.39	14.69	0.03
32	24.45	13.44	14.81
33	19.25	22.28	2.23
34	22.41	26.91	0.73
35	12.29	2.07	0.97
36	8.76	6.00	0.03
37	9.72	15.78	1.48
38	13.47	22.78	1.39
39	16.98	8.06	23.55
40	9.96	25.36	0.68
41	18.60	13.13	1.91
42	15.82	1.87	1.67
43	11.87	11.23	1.95
44	14.68	23.49	1.79
45	16.87	16.53	1.47
46	19.46	26.38	57.95
47	7.52	0.52	0.41
48	27.88	10.18	1.60
49	5.74	23.14	0.49
50	13.59	13.10	0.82
51	21.46	24.47	0.99
52	6.59	9.17	2.15
53	21.25	3.40	15.13
