NUM DRONES,19
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.91
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.89
DRONE UNIT COST,0.03
0	26.03	24.20	0.00
1	27.86	9.90	0.68
2	2.47	18.83	0.82
3	25.04	10.25	0.07
4	29.58	27.40	2.09
5	10.35	6.03	1.65
6	20.29	26.46	1.64
7	9.25	17.40	1.96
8	17.13	15.97	2.26
9	5.45	16.27	0.31
10	21.23	8.20	1.06
11	19.90	24.64	40.77
12	16.08	15.96	1.95
13	25.41	3.78	15.29
14	25.81	20.20	2.19
15	15.17	5.59	1.25
16	2.75	0.66	0.15
17	32.13	20.89	1.44
18	12.14	25.17	0.24
19	15.97	10.97	0.86
20	10.23	7.80	2.22
21	28.52	32.26	44.60
22	31.99	6.14	1.42
23	18.68	29.49	1.30
24	26.02	3.21	44.18
25	29.64	0.89	1.02
26	25.03	16.78	0.62
27	32.63	23.32	1.14
28	26.03	21.99	1.30
29	13.11	27.34	0.65
30	23.95	28.41	1.96
31	0.16	9.37	25.17
32	23.97	2.58	22.56
33	26.83	11.32	48.84
34	20.34	31.08	0.76
35	28.13	7.21	27.32
36	27.92	16.30	2.21
37	6.72	0.33	0.35
38	10.79	5.10	0.48
39	29.34	23.54	1.45
40	1.55	11.15	1.76
41	15.98	5.47	1.50
42	12.09	27.07	20.89
43	9.02	28.58	2.12
44	6.25	19.51	1.93
45	25.14	8.80	0.09
46	5.04	12.68	1.80
47	29.28	14.15	1.70
48	4.11	0.60	0.99
49	22.49	1.97	1.42
50	4.60	8.64	0.00
51	29.78	23.27	0.77
52	15.49	17.31	0.38
53	30.83	21.28	1.10
54	7.61	1.87	2.26
55	3.51	12.57	0.35
56	22.17	5.77	1.68
57	23.37	28.52	1.63
58	3.50	13.96	0.65
59	22.06	21.38	0.36
60	31.39	11.03	0.31
61	8.71	25.24	0.04
62	23.58	25.37	0.84
63	6.20	22.87	0.24
64	24.91	13.85	0.86
65	17.17	23.27	2.11
66	10.71	28.15	0.72
67	4.54	21.12	0.17
68	1.03	9.40	0.07
69	31.34	6.22	2.23
70	1.92	0.85	0.77
71	21.65	27.66	0.53
72	23.67	25.34	1.35
73	28.14	28.08	0.59
74	21.96	15.54	0.94
75	24.83	25.54	1.81
76	18.49	5.99	8.28
77	30.91	18.95	0.39
78	29.32	14.81	0.92
79	21.74	10.54	0.10
80	18.24	1.82	0.50
81	4.16	28.19	0.83
82	27.83	26.46	0.62
83	26.62	32.76	0.19
84	23.22	6.60	0.15
85	28.96	24.29	0.03
86	22.02	17.46	0.13
87	13.51	17.06	0.48
88	23.12	1.71	2.23
89	14.52	6.67	2.26
