NUM DRONES,20
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.43
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.42
DRONE UNIT COST,0.03
0	21.42	22.61	0.00
1	2.38	17.59	0.18
2	10.81	15.54	11.54
3	37.75	22.36	20.69
4	3.89	4.09	17.28
5	3.55	19.67	0.94
6	6.47	11.07	0.61
7	23.47	19.84	1.62
8	3.11	9.56	1.73
9	18.27	21.03	0.55
10	29.47	9.06	1.91
11	16.97	19.16	1.71
12	13.51	1.27	1.27
13	1.85	12.06	1.59
14	4.43	0.46	2.26
15	36.91	5.91	0.01
16	24.41	3.91	1.27
17	18.78	5.35	25.90
18	18.83	20.15	1.06
19	5.40	29.14	0.89
20	25.48	34.57	0.29
21	26.72	6.78	47.72
22	31.54	30.24	0.31
23	8.94	18.34	1.34
24	11.38	30.69	0.90
25	35.03	32.20	1.05
26	14.34	34.66	1.17
27	33.02	28.45	1.32
28	23.86	36.76	52.83
29	7.71	30.36	2.04
30	10.20	29.57	1.21
31	28.02	5.63	1.24
32	2.66	33.96	2.06
33	26.82	30.94	28.93
34	2.35	12.47	8.65
35	11.02	30.04	16.21
36	19.36	32.47	0.99
37	14.72	1.02	1.03
38	28.77	27.73	1.88
39	17.80	1.05	1.19
40	34.76	9.64	1.18
41	11.38	18.40	33.95
42	32.52	28.10	1.30
43	8.18	18.94	0.19
44	30.61	22.09	0.75
45	10.96	8.91	1.85
46	32.50	2.07	1.24
47	8.82	1.63	0.92
48	1.30	34.93	1.03
49	16.97	3.29	1.39
50	25.03	12.05	47.27
51	21.85	11.99	0.82
52	31.96	4.76	39.17
53	32.75	29.70	1.11
54	13.52	21.79	2.21
55	0.57	21.79	1.86
56	31.29	24.72	2.23
57	26.87	5.50	1.42
58	35.64	10.08	0.04
59	17.60	10.53	44.27
60	7.69	4.05	0.22
61	8.32	24.14	1.89
62	21.93	27.35	1.98
63	29.24	30.80	0.17
64	1.71	25.53	1.11
65	8.64	23.63	1.14
