NUM DRONES,18
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.41
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.92
DRONE UNIT COST,0.03
0	19.54	12.69	0.00
1	5.76	12.62	55.22
2	4.84	16.90	0.42
3	6.94	0.24	1.98
4	0.84	0.68	0.62
5	20.85	2.59	0.03
6	7.53	9.47	0.73
7	8.92	5.82	0.35
8	21.51	7.76	2.14
9	7.39	10.21	1.91
10	1.11	15.27	0.78
11	14.06	13.56	1.22
12	18.92	2.18	0.24
13	2.36	19.66	1.56
14	8.62	0.72	1.69
15	6.74	23.23	44.39
16	6.62	8.45	29.40
17	12.23	8.61	2.07
18	18.02	0.80	35.85
19	6.03	11.07	0.32
20	4.15	18.99	0.61
21	0.79	11.46	2.09
22	6.02	22.72	1.75
23	23.05	2.92	46.33
24	22.58	17.04	0.12
25	22.52	3.83	23.33
26	11.98	23.84	32.14
27	2.68	6.49	1.46
