NUM DRONES,1
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.83
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.61
DRONE UNIT COST,0.03
0	18.07	35.17	0.00
1	29.01	4.10	0.17
2	6.90	7.15	2.26
3	31.10	33.35	0.94
4	25.30	22.74	0.87
5	27.32	2.91	26.20
6	1.86	25.99	0.58
7	27.88	31.50	1.98
8	27.22	24.55	1.45
9	2.49	14.60	0.69
10	31.99	1.70	1.15
11	19.55	18.12	10.82
12	13.55	12.71	3.48
13	33.95	10.75	1.03
14	11.32	23.72	1.59
15	35.54	16.70	1.20
16	36.00	36.62	1.97
17	37.27	24.94	43.51
18	11.03	7.06	1.33
19	1.40	22.34	0.06
20	3.57	27.16	16.73
21	27.29	37.36	1.31
22	14.11	37.48	1.45
23	26.12	5.05	46.28
24	10.10	36.19	0.59
25	34.41	27.58	1.45
26	0.94	30.38	0.00
27	0.12	25.86	1.19
28	30.34	31.04	0.03
29	37.17	3.43	1.43
30	4.20	24.52	1.34
31	0.93	10.56	0.61
32	33.91	31.24	1.04
33	27.06	1.32	1.21
34	3.82	23.01	2.25
35	23.63	32.50	0.71
36	6.58	37.79	63.16
37	27.00	6.85	1.04
38	33.07	9.61	1.89
39	17.50	31.12	0.49
40	6.26	22.51	1.96
41	9.32	15.52	1.29
42	11.74	22.08	0.17
43	33.14	31.22	1.73
44	10.73	8.10	0.39
45	30.80	32.41	0.27
46	8.30	9.94	1.36
47	35.50	35.51	22.49
48	14.90	14.86	1.56
49	1.06	24.49	1.02
50	19.66	32.28	0.79
51	27.40	15.00	1.89
52	6.35	23.61	1.72
53	19.91	30.23	0.14
54	21.37	27.53	0.40
55	37.94	29.19	1.05
56	6.76	34.42	2.23
57	30.38	26.38	25.88
58	3.90	0.86	0.55
59	26.10	28.07	1.52
60	8.35	12.96	0.61
61	29.00	5.84	54.30
62	33.14	27.41	1.68
63	27.03	25.20	1.80
64	2.25	27.63	2.03
65	10.92	9.93	1.16
66	32.94	12.93	1.89
67	28.08	31.79	49.79
68	32.27	5.54	1.21
69	26.51	3.33	1.75
70	29.76	0.15	0.35
71	26.11	26.12	1.31
72	2.44	20.24	1.34
73	28.95	0.09	2.25
74	4.15	37.14	1.38
75	10.57	22.68	0.58
76	32.18	37.32	0.98
77	8.98	7.56	0.21
78	30.76	22.25	0.85
