NUM DRONES,14
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.79
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.52
DRONE UNIT COST,0.03
0	27.76	28.83	0.00
1	34.00	0.02	1.84
2	31.47	7.81	0.95
3	0.20	7.17	0.24
4	32.88	36.76	1.31
5	26.46	1.45	2.20
6	27.66	26.03	0.78
7	14.71	3.89	1.74
8	5.84	15.79	0.36
9	37.34	36.34	44.89
10	35.59	32.49	0.88
11	7.44	0.35	1.52
12	3.96	6.35	2.24
13	7.07	26.18	0.61
14	23.15	32.15	0.82
15	25.94	11.40	0.15
16	10.76	21.82	1.28
17	21.72	17.25	0.52
18	5.36	13.01	29.24
19	22.11	20.42	2.25
20	15.56	33.86	1.78
21	13.73	6.34	1.40
22	5.55	0.59	12.97
23	14.12	4.77	0.10
24	6.89	12.31	0.80
25	5.68	1.28	1.31
26	8.33	35.77	0.64
27	21.75	37.39	1.32
28	36.01	15.29	2.12
29	11.36	36.01	0.83
30	32.02	15.50	1.52
31	20.13	32.66	2.25
32	12.31	23.18	0.53
33	23.03	29.05	0.25
34	6.80	27.36	2.01
35	1.01	0.16	1.23
36	2.99	16.79	59.59
37	6.64	19.90	1.66
38	0.66	22.60	1.90
39	10.97	23.45	0.61
40	18.62	33.60	0.66
41	31.34	31.36	1.42
42	20.35	6.22	1.69
43	20.65	33.54	0.07
44	35.50	7.17	58.05
45	14.34	6.60	47.37
46	21.39	18.30	1.96
47	27.94	10.55	0.98
48	34.96	27.89	1.64
49	17.75	12.76	1.04
50	9.03	33.96	1.50
51	13.39	20.66	17.18
52	0.68	11.39	1.76
53	18.36	37.81	1.32
54	31.23	32.81	0.39
55	19.20	5.99	1.62
56	16.02	19.39	0.99
57	17.48	27.47	0.89
