NUM DRONES,3
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.91
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.35
DRONE UNIT COST,0.03
0	27.99	11.43	0.00
1	0.38	22.26	0.38
2	17.50	18.80	0.64
3	18.17	19.33	10.53
4	8.58	5.64	0.96
5	9.14	11.03	0.80
6	11.59	28.69	20.78
7	16.91	9.77	0.23
8	12.94	11.83	0.63
9	28.22	26.31	0.50
10	7.41	12.08	0.78
11	9.99	3.74	52.68
12	32.73	28.90	0.67
13	7.32	23.52	0.45
14	1.32	10.24	0.62
15	14.11	6.33	2.00
16	17.69	20.52	0.69
17	12.64	24.10	41.45
18	10.01	16.08	0.70
19	28.06	27.36	45.65
20	7.52	13.93	1.92
21	7.95	0.29	67.97
22	17.64	31.13	0.47
23	31.08	30.49	1.33
24	14.75	2.41	2.15
25	17.34	30.15	62.24
26	4.76	19.99	0.68
27	27.18	8.40	1.70
28	20.45	6.78	0.48
29	6.00	21.93	1.76
30	10.04	26.22	1.64
31	6.77	13.03	1.23
32	10.91	29.28	0.93
33	24.94	10.60	2.17
