NUM DRONES,20
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.78
DRONE TIME LIMIT,8.0
TRUCK TIME LIMIT,8.0
TRUCK UNIT COST,0.95
DRONE UNIT COST,0.03
0	21.40	2.06	0.00
1	0.67	18.56	1.37
2	14.55	4.23	0.44
3	23.19	8.88	1.49
4	3.83	19.05	1.30
5	12.78	19.96	2.02
6	8.93	4.53	1.50
7	7.39	10.54	2.04
8	4.34	7.47	0.58
9	19.97	22.97	0.84
10	13.07	23.88	0.37
11	15.88	2.31	0.36
12	19.76	18.76	16.09
13	8.84	19.32	0.07
14	14.31	5.92	2.16
15	12.11	20.25	1.95
16	0.57	6.56	8.37
17	17.00	22.01	17.13
18	9.52	12.42	1.55
19	7.89	9.91	65.39
20	11.61	23.78	0.89
21	7.58	23.92	13.81
22	10.60	2.73	0.19
23	13.79	15.82	1.63
24	23.46	16.80	1.58
25	4.36	12.02	0.28
26	2.14	5.83	1.65
27	17.18	14.33	0.02
28	2.34	5.11	0.85
29	16.46	0.07	16.48
30	9.62	12.19	0.55
31	19.22	11.31	1.08
32	3.55	20.68	3.15
33	17.44	10.97	1.26
34	8.76	1.67	0.10
35	21.42	9.52	1.80
36	10.80	0.21	1.63
37	22.30	4.70	65.87
38	7.87	21.94	1.19
39	1.78	1.56	0.09
40	5.46	3.27	1.26
41	13.63	2.10	1.98
42	17.21	16.07	1.02
43	9.39	15.84	1.15
44	14.13	10.33	1.60
45	16.42	17.11	0.78
46	9.83	16.64	17.76
47	3.16	3.34	30.98
48	7.50	23.11	0.45
49	11.55	14.53	1.71
50	15.13	0.49	0.97
51	18.67	18.55	1.34
52	19.50	21.45	0.48
53	13.11	19.29	0.98
54	18.19	9.25	0.04
55	18.29	5.79	0.79
56	4.27	10.63	0.64
57	18.18	17.71	1.16
58	10.70	23.52	1.79
59	13.77	1.63	1.37
60	14.89	8.40	2.24
61	1.50	3.25	0.41
62	6.59	5.22	66.50
63	19.96	21.02	39.47
