NUM DRONES,16
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.52
DRONE TIME LIMIT,3.28
TRUCK TIME LIMIT,7.27
TRUCK UNIT COST,0.31
DRONE UNIT COST,0.03
0	14.50	14.50	0.00
1	5.80	37.35	40.87
2	38.10	22.16	2.01
3	18.04	26.71	0.31
4	16.43	35.41	16.51
5	6.83	14.75	1.09
6	8.37	37.94	2.42
7	38.16	38.08	2.86
8	28.77	18.39	2.80
9	36.85	37.36	1.79
10	5.57	3.00	43.90
11	16.27	18.96	0.77
12	16.79	17.53	16.40
13	30.67	27.41	19.38
14	6.03	3.86	2.03
15	26.54	8.29	0.43
16	13.08	37.00	1.25
17	38.90	28.73	0.56
18	7.91	39.10	1.78
19	2.91	1.67	49.97
20	12.19	25.90	16.48
21	8.05	16.96	38.56
22	38.90	6.02	42.63
23	23.60	17.35	1.74
24	35.11	6.58	22.35
25	22.73	31.14	1.72
26	16.83	22.81	14.69
27	24.62	26.09	44.52
28	5.19	1.08	46.11
29	35.38	2.34	1.38
30	33.83	13.71	2.92
31	37.91	14.03	0.48
32	39.34	38.94	1.23
33	10.65	14.42	23.37
34	33.50	19.00	0.35
35	35.42	1.38	39.65
36	34.38	23.47	2.69
37	15.43	8.47	1.48
