NUM DRONES,13
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.63
DRONE TIME LIMIT,3.36
TRUCK TIME LIMIT,1.47
TRUCK UNIT COST,1.05
DRONE UNIT COST,0.03
0	16.50	16.50	0.00
1	2.84	39.26	2.97
2	7.79	19.72	1.45
3	1.41	2.96	2.01
4	10.30	13.89	2.62
5	23.15	34.30	1.47
6	17.38	37.92	0.44
7	35.68	16.74	29.61
8	21.09	32.98	0.15
9	34.06	8.87	1.12
10	4.86	33.26	9.50
11	38.49	10.61	0.75
12	28.13	32.74	2.50
13	34.19	31.31	14.70
14	6.15	9.70	1.74
15	31.29	14.28	1.76
16	32.42	38.18	10.56
17	14.21	2.33	2.75
18	35.57	9.00	6.32
19	30.45	8.10	20.52
20	27.15	29.27	37.42
21	0.03	17.03	1.57
22	1.60	38.20	0.27
23	4.71	4.83	22.28
24	16.98	6.38	32.24
25	11.21	31.21	2.63
26	13.87	2.23	18.66
27	2.89	27.25	18.78
28	0.00	29.19	36.15
29	11.91	8.86	0.23
30	14.25	14.52	0.59
31	10.92	0.98	1.95
32	38.04	25.20	47.74
33	14.96	27.17	1.34
34	34.55	19.27	0.53
35	13.23	12.73	2.37
36	31.21	15.70	2.42
37	12.08	39.05	0.49
38	18.01	12.71	17.24
39	7.29	14.50	9.07
40	25.01	9.31	0.43
41	15.06	1.01	14.50
42	14.26	0.64	7.92
43	2.59	36.50	0.88
44	28.10	27.82	1.91
45	6.59	0.98	0.84
46	22.89	38.68	0.67
47	33.04	39.42	32.28
48	21.37	35.00	10.66
49	21.86	17.11	22.11
50	7.89	36.26	48.24
