NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.31
DRONE TIME LIMIT,7.77
TRUCK TIME LIMIT,3.28
TRUCK UNIT COST,1.23
DRONE UNIT COST,0.03
0	19.00	19.00	0.00
1	23.57	36.20	0.75
2	31.35	37.48	1.41
3	5.10	19.43	1.50
4	31.07	20.27	38.12
5	30.22	13.12	0.32
6	12.85	34.93	46.70
7	2.37	26.85	0.08
8	31.26	21.01	2.10
9	14.41	14.81	38.93
10	39.72	27.55	2.21
11	7.59	5.78	1.72
12	17.97	39.99	2.73
13	27.72	4.80	8.21
14	23.11	6.57	1.87
15	22.97	23.74	0.68
16	34.92	4.62	2.72
17	0.28	3.90	46.46
18	1.90	11.21	1.64
19	17.28	9.45	9.20
20	38.19	26.30	9.52
21	25.81	0.46	2.54
22	37.08	6.48	1.36
23	10.55	19.55	24.67
24	26.23	22.08	2.03
25	11.58	37.51	21.51
26	23.25	0.57	2.63
27	30.42	10.69	0.83
28	6.29	5.41	1.48
29	31.68	23.60	47.75
30	36.53	29.24	34.01
31	8.48	8.12	0.05
32	28.54	10.75	2.04
33	11.58	21.50	37.36
34	36.53	38.55	1.69
35	8.27	14.29	37.14
36	33.94	6.42	43.00
37	18.78	28.75	16.50
38	14.32	13.15	2.38
39	30.53	16.05	1.68
40	22.38	13.99	1.22
41	17.08	6.93	44.92
42	31.93	6.42	2.01
43	10.11	38.02	14.71
44	34.95	8.77	0.95
45	18.68	14.22	13.29
46	8.51	39.99	1.30
47	3.83	39.06	13.50
48	29.13	11.40	22.91
49	37.99	5.71	15.38
50	27.15	39.78	0.41
51	14.49	2.34	14.50
52	31.57	8.51	2.72
53	11.83	0.65	0.20
54	26.01	28.51	2.82
55	3.85	22.57	0.80
56	20.15	3.79	47.05
57	29.64	35.29	2.72
58	38.86	12.78	17.60
59	23.69	1.47	0.01
60	14.60	4.30	24.58
61	29.47	18.53	1.25
62	2.47	12.83	9.61
63	31.85	2.49	9.27
64	7.50	23.39	0.15
65	11.14	38.95	0.31
66	28.21	20.32	1.39
67	13.71	15.39	0.79
68	14.68	30.15	2.69
69	1.32	19.86	1.92
70	9.49	8.38	8.08
71	6.53	0.02	2.12
72	11.06	18.88	0.46
73	36.50	1.73	0.39
74	25.56	3.80	0.46
75	19.75	20.69	12.63
76	6.44	7.31	39.77
77	34.96	39.53	2.04
78	8.64	21.10	2.34
79	1.93	33.78	8.95
80	6.53	18.46	0.10
81	4.77	37.14	0.34
82	33.97	9.13	2.79
83	6.74	24.33	47.43
84	8.25	31.10	2.98
85	37.69	19.84	0.75
86	26.18	32.44	14.87
87	0.97	36.08	41.51
88	18.06	25.51	1.59
