NUM DRONES,1
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.40
DRONE TIME LIMIT,5.02
TRUCK TIME LIMIT,2.69
TRUCK UNIT COST,0.31
DRONE UNIT COST,0.03
0	11.00	11.00	0.00
1	2.29	27.34	42.12
2	25.33	9.74	11.47
3	1.00	3.44	8.42
4	5.06	2.50	33.11
5	23.51	27.94	0.45
6	15.72	31.90	0.31
7	1.98	38.31	2.75
8	26.67	30.87	30.91
9	5.15	35.80	2.37
10	10.72	20.20	2.37
11	17.10	1.12	46.49
12	28.96	2.63	2.42
13	5.12	12.37	1.77
14	28.77	31.89	45.05
15	0.04	23.63	17.77
16	23.86	1.51	1.17
17	11.53	14.16	2.60
18	13.46	34.50	0.10
19	35.67	14.15	34.16
20	27.01	6.37	10.78
21	24.80	1.07	2.17
22	17.77	9.21	0.86
23	34.69	27.31	1.66
24	36.63	20.26	2.95
25	39.14	8.24	40.17
26	13.90	6.36	1.96
27	27.19	34.60	41.04
28	36.44	3.72	0.67
29	31.22	3.32	2.71
30	21.43	3.01	24.18
31	22.24	7.99	2.34
32	16.91	2.05	1.69
33	33.86	16.80	8.22
34	2.75	21.13	2.72
35	11.23	39.56	45.24
36	25.73	1.25	0.88
37	17.12	38.50	0.58
38	12.04	11.62	2.25
39	19.58	19.95	0.27
40	14.86	0.34	2.22
41	39.68	20.40	10.40
42	8.08	20.34	1.63
43	39.25	20.00	0.40
44	13.67	11.72	42.54
45	20.62	4.38	41.04
46	8.50	11.09	40.52
47	23.20	9.49	0.83
48	14.95	22.94	20.46
49	18.86	16.16	1.73
50	9.64	24.24	1.62
51	39.42	6.79	0.08
52	31.84	6.46	2.32
53	13.35	26.87	0.94
54	26.39	28.13	49.03
55	39.09	5.66	21.58
56	7.31	29.60	1.29
57	10.86	12.87	0.69
58	22.54	15.45	9.29
59	9.26	8.85	0.26
60	9.77	19.60	36.59
61	22.17	36.67	17.09
62	34.31	7.37	1.66
63	2.65	36.65	2.21
64	6.21	36.24	1.64
65	22.95	35.55	0.56
66	15.92	6.25	18.55
67	31.24	12.07	0.48
68	29.40	29.67	13.60
69	23.39	37.88	1.33
70	11.13	38.05	30.20
71	24.97	16.92	35.92
72	19.34	18.84	39.69
73	32.27	23.00	0.95
74	33.48	33.06	2.42
75	7.48	39.92	0.43
76	15.63	13.34	1.60
77	0.82	37.79	44.27
78	4.00	21.46	1.74
