NUM DRONES,17
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.66
DRONE TIME LIMIT,7.09
TRUCK TIME LIMIT,3.56
TRUCK UNIT COST,1.00
DRONE UNIT COST,0.03
0	12.00	12.00	0.00
1	5.77	25.16	1.80
2	28.13	25.41	0.89
3	25.61	7.54	19.78
4	2.49	32.07	2.37
5	16.26	32.85	24.37
6	7.02	12.70	1.73
7	0.02	26.04	0.99
8	31.66	32.56	0.95
9	33.65	26.05	0.68
10	1.25	4.85	40.35
11	22.92	1.85	1.64
12	20.31	14.24	23.20
13	11.20	23.62	23.19
14	21.10	26.14	2.61
15	24.61	1.89	1.12
16	6.25	12.01	2.27
17	7.43	15.92	42.30
18	3.23	19.64	16.51
19	16.62	2.78	27.42
20	29.45	33.58	0.61
21	21.25	39.18	0.58
22	29.47	8.87	0.81
23	33.98	11.92	0.34
24	25.17	3.48	2.12
25	34.88	33.22	44.30
26	5.92	19.33	33.26
27	17.30	6.20	2.59
28	25.37	21.11	0.12
29	5.41	19.96	32.83
30	20.32	39.56	41.24
31	37.48	25.60	0.87
32	9.65	36.53	0.95
33	24.78	0.58	48.01
34	10.31	33.16	2.17
35	6.58	3.45	41.15
36	14.09	4.26	30.28
37	12.03	11.75	2.32
