NUM DRONES,9
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.78
DRONE TIME LIMIT,2.90
TRUCK TIME LIMIT,3.99
TRUCK UNIT COST,0.45
DRONE UNIT COST,0.03
0	12.00	12.00	0.00
1	12.74	27.62	2.52
2	19.12	25.53	0.53
3	15.73	28.05	40.74
4	24.68	23.92	1.78
5	27.75	22.33	1.59
6	38.50	25.53	2.33
7	19.03	17.39	2.40
8	31.34	38.87	14.57
9	3.42	2.56	0.52
10	13.53	14.11	2.09
11	15.54	16.94	15.81
12	23.27	27.50	39.52
13	6.11	17.15	36.70
14	18.00	5.25	10.26
15	21.83	6.39	0.83
16	8.56	2.06	1.66
17	35.69	7.63	8.13
18	26.41	32.12	26.93
19	17.19	36.81	1.53
20	1.47	7.07	17.64
21	16.37	24.54	0.09
22	23.61	28.39	2.40
23	0.25	29.83	2.34
24	0.42	38.28	1.10
25	7.78	7.83	1.62
26	31.13	3.84	2.92
27	32.23	35.85	10.19
28	35.65	11.59	44.22
29	32.66	31.10	1.95
30	17.75	29.20	8.83
31	6.30	6.87	39.68
32	2.90	8.42	43.31
33	8.02	24.48	0.87
34	11.56	15.43	0.30
35	18.95	32.53	0.25
36	18.84	36.60	2.51
37	8.96	15.80	12.53
38	28.77	10.30	1.84
39	20.00	9.21	2.14
40	13.50	27.25	20.12
41	17.36	32.38	1.95
42	10.33	0.52	29.34
43	22.24	19.77	41.39
44	33.75	10.80	0.85
45	13.21	17.27	2.44
46	14.11	34.74	0.75
47	21.47	2.74	0.04
48	38.94	7.75	48.13
