NUM DRONES,8
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.61
DRONE TIME LIMIT,3.53
TRUCK TIME LIMIT,7.12
TRUCK UNIT COST,0.84
DRONE UNIT COST,0.03
0	11.50	11.50	0.00
1	37.87	15.71	2.87
2	12.06	15.10	2.24
3	1.22	14.60	41.51
4	1.84	14.48	2.96
5	1.90	33.65	1.81
6	36.27	26.85	0.76
7	26.49	18.34	2.72
8	37.90	25.97	22.72
9	19.85	17.31	1.09
10	3.73	12.46	47.27
11	31.43	30.32	2.78
12	19.71	6.39	12.03
13	1.08	38.84	2.56
14	1.96	38.52	27.22
15	19.35	25.93	45.11
16	18.32	1.41	1.41
17	34.58	27.52	49.94
18	20.05	19.80	30.83
19	28.71	30.83	1.35
20	0.60	33.18	27.33
21	5.34	34.04	1.45
22	13.20	11.55	44.44
23	20.34	30.81	2.47
24	8.66	17.21	1.08
25	28.97	25.09	0.33
26	16.48	24.37	19.45
27	32.60	26.89	1.08
28	32.12	15.73	0.33
29	21.69	13.91	1.96
30	27.04	21.01	42.33
31	2.52	33.18	1.33
32	4.55	38.80	2.36
33	6.91	35.98	26.90
34	17.26	23.12	0.39
35	28.80	39.24	41.59
36	10.83	38.78	29.26
37	37.91	3.03	0.11
38	20.06	9.46	1.37
39	15.13	11.70	1.47
40	38.69	30.01	1.90
41	1.92	24.33	1.67
42	32.23	34.42	1.15
43	12.11	25.56	1.75
44	21.42	10.24	40.28
45	14.20	3.34	1.66
46	17.78	9.73	13.47
47	14.44	9.10	49.40
48	12.61	13.30	1.06
49	33.48	32.22	1.83
50	25.46	3.55	0.08
51	3.80	9.24	0.33
52	11.47	16.91	11.09
53	35.91	25.41	1.30
54	30.58	23.12	2.53
55	24.94	30.89	7.03
56	38.00	14.04	28.18
57	16.38	12.09	0.98
58	2.06	35.53	13.51
59	3.09	0.92	1.85
60	1.99	31.32	1.74
61	14.33	33.01	47.35
62	23.91	29.96	2.80
63	15.80	33.36	2.11
64	27.81	10.11	0.81
65	8.63	11.15	40.94
66	11.59	25.21	0.53
67	3.72	0.58	37.06
68	32.84	26.61	2.22
69	27.57	6.21	0.39
70	31.86	7.28	13.65
71	7.46	11.33	2.21
