NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.49
DRONE TIME LIMIT,4.37
TRUCK TIME LIMIT,1.71
TRUCK UNIT COST,1.24
DRONE UNIT COST,0.03
0	10.50	10.50	0.00
1	1.67	4.38	22.09
2	31.68	28.07	0.85
3	10.33	39.29	34.60
4	10.63	30.40	0.39
5	36.84	27.92	0.56
6	19.92	21.27	0.92
7	19.44	25.39	0.86
8	31.73	33.82	46.22
9	27.30	34.86	6.73
10	17.32	5.21	2.52
11	6.79	3.15	2.80
12	4.76	26.19	43.11
13	26.95	22.18	0.92
14	36.97	16.11	28.95
15	39.88	17.11	2.17
16	38.01	2.11	5.90
17	4.75	1.65	1.88
18	25.32	22.73	18.94
19	34.93	2.14	20.65
20	5.24	38.44	10.19
21	13.80	15.16	40.20
22	0.48	30.80	35.93
23	12.02	22.82	0.29
24	1.21	2.53	14.96
