NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.65
DRONE TIME LIMIT,3.49
TRUCK TIME LIMIT,7.67
TRUCK UNIT COST,0.86
DRONE UNIT COST,0.03
0	14.00	14.00	0.00
1	31.68	9.60	2.56
2	39.26	24.91	2.93
3	35.21	20.59	1.78
4	3.24	9.55	2.87
5	37.94	15.03	2.05
6	3.32	22.44	32.90
7	4.08	21.70	0.89
8	30.12	7.49	10.49
9	22.00	25.38	2.04
10	25.18	24.00	2.31
11	23.06	34.77	2.25
12	9.00	24.82	0.43
13	14.82	3.30	34.44
14	27.33	34.87	27.24
15	31.15	18.29	33.34
16	33.61	9.17	48.89
17	4.40	16.79	0.05
