NUM DRONES,9
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.65
DRONE TIME LIMIT,5.02
TRUCK TIME LIMIT,2.89
TRUCK UNIT COST,1.23
DRONE UNIT COST,0.03
0	13.00	13.00	0.00
1	3.33	27.08	1.74
2	33.66	31.33	23.54
3	0.45	9.13	0.08
4	28.90	2.84	0.69
5	35.82	10.15	40.98
6	11.72	28.43	1.60
7	15.33	1.82	0.75
8	1.73	28.94	31.43
9	12.74	31.39	7.03
10	24.79	0.97	0.77
11	32.09	4.46	1.87
12	31.75	30.64	0.93
13	23.68	33.56	1.30
14	15.26	32.39	0.52
15	27.11	19.03	0.16
16	32.29	29.59	48.89
17	4.71	21.82	2.70
18	18.96	24.91	0.55
19	30.36	14.55	1.07
20	6.67	39.38	37.64
21	3.13	39.93	19.26
22	29.73	33.24	2.60
23	17.39	15.65	23.91
24	12.56	7.81	20.42
25	0.38	16.22	28.46
26	4.82	12.96	18.55
27	10.83	32.06	20.11
28	19.84	0.08	39.69
29	26.81	6.75	1.37
30	2.01	30.42	2.82
31	17.75	21.49	23.74
32	13.63	21.31	1.54
33	8.23	9.79	1.73
34	31.22	25.89	1.94
35	38.99	26.50	8.47
36	21.16	21.31	2.41
37	15.27	16.55	36.03
38	17.48	36.48	1.31
39	16.90	14.96	28.01
40	23.55	39.20	0.63
41	21.29	38.10	24.80
42	23.07	35.93	0.65
43	26.52	29.34	0.75
44	36.56	15.50	1.56
45	16.11	4.11	31.85
46	9.66	24.66	1.54
47	39.57	10.20	0.98
48	5.43	20.15	2.18
49	2.31	39.08	17.88
50	18.28	5.20	42.51
51	23.24	10.99	42.80
52	37.70	1.78	1.46
53	30.76	25.38	0.06
54	15.48	14.48	1.86
55	19.25	17.63	46.62
56	31.90	6.66	0.03
57	15.46	23.56	1.94
58	3.52	10.98	2.16
