NUM DRONES,10
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.38
DRONE TIME LIMIT,6.68
TRUCK TIME LIMIT,2.71
TRUCK UNIT COST,0.70
DRONE UNIT COST,0.03
0	13.00	13.00	0.00
1	32.35	21.21	0.69
2	32.70	11.99	13.55
3	12.05	27.33	2.83
4	15.72	29.47	0.76
5	37.77	8.91	2.96
6	34.08	36.56	1.28
7	5.51	34.11	39.89
8	24.11	0.47	21.34
9	26.78	34.18	2.12
10	38.80	39.18	0.64
11	34.75	27.30	0.23
12	32.06	25.19	2.92
13	0.95	20.62	33.55
14	18.62	1.35	2.96
15	4.05	13.51	2.60
16	11.67	8.58	28.33
17	37.99	7.34	1.41
18	37.53	22.36	0.58
19	33.89	0.78	2.99
20	36.87	17.81	1.35
21	2.39	17.75	2.44
22	21.63	28.31	0.09
23	2.98	27.90	17.41
24	36.52	17.49	0.69
25	3.80	35.59	1.84
26	20.99	31.57	0.18
27	24.62	10.35	2.38
28	17.31	8.81	2.89
29	7.77	37.82	1.89
30	9.65	19.96	0.97
31	31.70	37.93	31.03
32	37.70	11.60	2.75
33	12.05	33.39	2.76
34	25.66	30.68	2.65
35	31.15	14.94	13.89
36	13.06	15.65	2.13
37	3.36	16.07	29.09
38	38.27	15.99	2.13
39	24.80	9.17	23.55
40	13.91	37.70	0.22
41	30.20	29.65	0.06
42	29.27	37.56	2.63
